title,stage,block,timecode,duration_seconds,text,prev_text,next_text,style_profile,frame_file,frame_difference_seconds,basis,evidence_confidence,source_meaning_confidence,scene_fit_confidence,speaker_confidence,korean_naturalness,hallucination_risk,model_change_probability,rule_risk,provenance_risk,timing_risk,continuity_risk,error_memory_similarity,nearest_prior_bad_text,nearest_prior_correction,nearest_prior_basis,final_risk,tier,recommended_action,flags,relative_risk_percentile,priority_score,review_band,priority_action
ABF-169,기준본,1,"00:00:20,260 --> 00:01:12,600",52.34,"앨리스예요. 오늘은 온천 여행을 갑니다. 곧 약속 장소에 도착해요.
날씨 진짜 좋다! 제가 비를 몰고 다니는 편인데 오늘은 맑아서 다행이에요.
도착했습니다. 안녕하세요, 오랜만이에요.",,"설마 이렇게 만나게 될 줄이야. 아, 부끄러워. 잘 부탁드려요.",존댓말형,,,,,25.0,30.0,50.0,58.0,75.0,0.61797,24.0,58.0,0.0,35.0,0.6361,저는 엄청 비를 몰고 다니는 편인데 오늘은 맑아서 다행이에요. 도착했습니다.,저 원래 비를 몰고 다니는 편인데 오늘은 맑아서 다행이에요. 도착했네요.,,46.85,T3,화자·문맥·자연스러움 집중 검토,formality_jump;over_2_lines,92.46401354784082,66.01,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,2,"00:01:12,600 --> 00:01:19,100",6.5,"설마 이렇게 만나게 될 줄이야. 아, 부끄러워. 잘 부탁드려요.","앨리스예요. 오늘은 온천 여행을 갑니다. 곧 약속 장소에 도착해요.
날씨 진짜 좋다! 제가 비를 몰고 다니는 편인데 오늘은 맑아서 다행이에요.
도착했습니다. 안녕하세요, 오랜만이에요.","저기, 말투는 어떻게 할까? 오늘 데이트니까 이제 존댓말은 그만해도 되지?
존댓말 쓰면 벌칙 게임 하는 걸로 할까?",반말형,,,,,25.0,30.0,50.0,78.0,75.0,0.82651,0.0,58.0,0.0,0.0,0.3745,"하아, 부끄러워.",부끄러워? 팬티도 벗어야지.,일본어 원문 + 타임스탬프 사진 + 장면 연속성,48.49,T3,화자·문맥·자연스러움 집중 검토,,95.51227773073666,68.24,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,3,"00:01:23,830 --> 00:01:42,580",18.75,"저기, 말투는 어떻게 할까? 오늘 데이트니까 이제 존댓말은 그만해도 되지?
존댓말 쓰면 벌칙 게임 하는 걸로 할까?","설마 이렇게 만나게 될 줄이야. 아, 부끄러워. 잘 부탁드려요.",그럼 벌칙은 가는 동안 전철 안에서 생각하자.,반말형,,,,,25.0,30.0,50.0,78.0,75.0,0.90035,0.0,58.0,0.0,0.0,0.3273,뭐 할까?,내가 먼저?,일본어 원문 + 타임스탬프 사진 + 장면 연속성,51.59,T3,화자·문맥·자연스러움 집중 검토,,98.81456392887384,71.42,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,4,"00:01:43,120 --> 00:01:53,940",10.82,그럼 벌칙은 가는 동안 전철 안에서 생각하자.,"저기, 말투는 어떻게 할까? 오늘 데이트니까 이제 존댓말은 그만해도 되지?
존댓말 쓰면 벌칙 게임 하는 걸로 할까?","응, 생각해 보자.",중립·혼합형,,,,,25.0,30.0,50.0,78.0,75.0,0.85029,0.0,58.0,0.0,0.0,0.1535,가면서 전철에서 생각해보자.,가면서 전철에서 생각해 보자.,,49.49,T3,화자·문맥·자연스러움 집중 검토,,96.8670618120237,69.39,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,5,"00:01:53,940 --> 00:01:56,200",2.26,"응, 생각해 보자.",그럼 벌칙은 가는 동안 전철 안에서 생각하자.,출발!,반응형,,,,,25.0,30.0,50.0,78.0,75.0,0.54098,0.0,58.0,0.0,0.0,0.5477,"응, 생각해보자.","응, 생각해 보자.",,36.5,T3,화자·문맥·자연스러움 집중 검토,,60.457239627434376,46.56,P3,말투·질문응답·가독성 위주 검토
ABF-169,기준본,6,"00:01:56,860 --> 00:01:57,580",0.72,출발!,"응, 생각해 보자.",출발!,중립·혼합형,,,,,25.0,30.0,50.0,78.0,75.0,0.14286,0.0,58.0,0.0,0.0,0.0507,네! 어이!,"네, 잘 부탁드립니다!",사진 장면 확인 및 한국어 번역투·ASR 오역 교정,19.78,T4,구조검사 통과 시 유지,,6.223539373412362,14.09,P4,회귀검사 통과 시 유지
ABF-169,기준본,7,"00:01:57,720 --> 00:01:58,260",0.54,출발!,출발!,날씨 좋다!,중립·혼합형,,,,,25.0,30.0,50.0,78.0,75.0,0.17617,0.0,58.0,0.0,0.0,0.0507,네! 어이!,"네, 잘 부탁드립니다!",사진 장면 확인 및 한국어 번역투·ASR 오역 교정,21.18,T4,구조검사 통과 시 유지,,8.25571549534293,15.75,P4,회귀검사 통과 시 유지
ABF-169,기준본,8,"00:01:59,040 --> 00:01:59,860",0.82,날씨 좋다!,출발!,최고!,중립·혼합형,,,,,25.0,30.0,50.0,78.0,75.0,0.33368,0.0,58.0,0.0,0.0,0.1209,다행이다!,환영해!,사진 장면 확인 및 한국어 번역투·ASR 오역 교정,27.79,T4,구조검사 통과 시 유지,,26.756985605419136,27.36,P4,회귀검사 통과 시 유지
ABF-169,기준본,9,"00:02:00,240 --> 00:02:00,760",0.52,최고!,날씨 좋다!,건배!,중립·혼합형,,,,,25.0,30.0,50.0,78.0,75.0,0.19542,0.0,58.0,0.0,0.0,0.1809,그거 최고야...,그거 최고야…,,21.99,T4,구조검사 통과 시 유지,,10.245554614733276,17.06,P4,회귀검사 통과 시 유지
ABF-169,기준본,10,"00:02:10,740 --> 00:02:11,520",0.78,건배!,최고!,건배!,중립·혼합형,,,,,25.0,30.0,50.0,78.0,75.0,0.1413,0.0,58.0,0.0,0.0,0.0521,네! 어이!,"네, 잘 부탁드립니다!",사진 장면 확인 및 한국어 번역투·ASR 오역 교정,19.71,T4,구조검사 통과 시 유지,,6.011854360711261,13.96,P4,회귀검사 통과 시 유지
ABF-169,기준본,11,"00:02:14,020 --> 00:02:14,120",0.1,건배!,건배!,방금 잔을 내 잔보다 아래로 댔네.,중립·혼합형,,,,,25.0,30.0,50.0,78.0,75.0,0.14086,0.0,58.0,70.0,0.0,0.0521,네! 어이!,"네, 잘 부탁드립니다!",사진 장면 확인 및 한국어 번역투·ASR 오역 교정,26.7,T4,구조검사 통과 시 유지,high_cps,23.581710414902624,25.39,P4,회귀검사 통과 시 유지
