title,stage,block,timecode,duration_seconds,text,prev_text,next_text,style_profile,frame_file,frame_difference_seconds,basis,evidence_confidence,source_meaning_confidence,scene_fit_confidence,speaker_confidence,korean_naturalness,hallucination_risk,model_change_probability,rule_risk,provenance_risk,timing_risk,continuity_risk,error_memory_similarity,nearest_prior_bad_text,nearest_prior_correction,nearest_prior_basis,final_risk,tier,recommended_action,flags,relative_risk_percentile,priority_score,review_band,priority_action
ABF-303,원문·사진 검증본,994,"02:04:54,130 --> 02:04:56,630",2.5,피부가 더 밝아졌어.,피부 진짜 예쁜데?,"어, 좋네.",반응형,,,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,38.0,78.0,50.0,78.0,62.0,0.74699,39.41,14.0,0.0,0.0,0.9784,피부가 밝아졌어.,피부가 더 밝아졌어.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,44.43,T3,화자·문맥·자연스러움 집중 검토,,100.0,67.77,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-303,원문·사진 검증본,590,"00:54:51,910 --> 00:55:02,290",10.38,하아… 더 해 줘.,"계속, 계속…",처음엔 천천히 해 줘.,반응형,,,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,38.0,78.0,50.0,78.0,62.0,0.85721,10.89,14.0,0.0,0.0,0.7408,하아…,보여 줘.,일본어 원문 + 타임스탬프 사진 + 장면 연속성,43.92,T3,화자·문맥·자연스러움 집중 검토,,99.9198717948718,67.44,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-303,원문·사진 검증본,632,"01:07:12,420 --> 01:07:14,760",2.34,그래도 아타미까지 왔잖아.,응.,일정 취소하려고?,반응형,,,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,38.0,78.0,50.0,78.0,62.0,0.80414,16.17,14.0,0.0,0.0,0.7848,"잠깐만, 아타미까지 왔잖아.",이쪽 단이 있는 곳으로 들어와.,일본어 원문 + 타임스탬프 사진 + 장면 연속성,42.65,T3,화자·문맥·자연스러움 집중 검토,,99.83974358974359,66.67,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-303,원문·사진 검증본,1106,"02:34:18,660 --> 02:34:27,360",8.7,안쪽 끝까지 닿게 해 줘.,엄청 깊이 들어갔어.,안쪽이 계속 조여.,반말형,,,,,88.0,90.0,50.0,78.0,16.0,0.93217,0.0,14.0,0.0,0.0,0.3851,끝까지 잘 해냈어.,끝까지 잘 해냈네.,대화체 종결 자연화,42.35,T3,화자·문맥·자연스러움 집중 검토,,99.75961538461539,66.46,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-303,원문·사진 검증본,298,"00:16:09,720 --> 00:16:10,120",0.4,벌써부터 그러지 마.,잠깐만.,잠깐만.,반말형,,,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,38.0,78.0,50.0,78.0,62.0,0.76357,0.0,14.0,42.5,0.0,0.2835,하지 마.,잠깐만.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,42.28,T3,화자·문맥·자연스러움 집중 검토,high_cps,99.67948717948718,66.39,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-303,원문·사진 검증본,339,"00:23:33,280 --> 00:23:39,620",6.34,오늘은 네가 하고 싶은 대로 해.,그대로 위에 올라타 봐.,처음엔 천천히 해도 돼.,반말형,,,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,38.0,78.0,50.0,78.0,62.0,0.85567,0.0,14.0,0.0,0.0,0.3647,오늘은 서로 원하는 대로 해 보려고.,서로 하고 싶은 대로 해 보자.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,41.9,T3,화자·문맥·자연스러움 집중 검토,,99.59935897435898,66.13,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-303,원문·사진 검증본,1114,"02:35:12,740 --> 02:35:14,040",1.3,자지는 조금 있다가 넣자.,좋아?,바이브레이터도 같이 쓰면 좋겠지?,반말형,,,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,38.0,78.0,50.0,78.0,66.0,0.84686,0.0,14.0,0.0,0.0,0.5971,자지는 다음에 넣자.,자지는 조금 있다가 넣자.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,41.77,T3,화자·문맥·자연스러움 집중 검토,,99.51923076923077,66.02,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-303,원문·사진 검증본,1107,"02:34:35,620 --> 02:34:46,270",10.65,안쪽이 계속 조여.,안쪽 끝까지 닿게 해 줘.,아파?,중립·혼합형,,,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,38.0,78.0,50.0,78.0,66.0,0.84566,0.0,14.0,0.0,0.0,0.5053,안쪽이 계속 조이고 있어.,안쪽이 계속 조여.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,41.72,T3,화자·문맥·자연스러움 집중 검토,,99.43910256410257,65.96,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-303,원문·사진 검증본,541,"00:48:47,180 --> 00:48:47,380",0.2,어떻게 알았어?,응.,잠깐만.,반응형,,,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,38.0,78.0,50.0,78.0,62.0,0.68288,0.0,14.0,70.0,0.0,0.3674,어떻게 먹는 거?,어떤 식으로?,일본어 원문 대조 + 자연스러운 한국어 대사 교정,41.64,T3,화자·문맥·자연스러움 집중 검토,high_cps,99.35897435897436,65.88,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-303,원문·사진 검증본,1134,"02:39:09,780 --> 02:39:10,840",1.06,싫다고 해도 또 나와 버려.,아…,일어날 수 있어?,반말형,,,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,중간,38.0,78.0,50.0,78.0,62.0,0.6895,36.98,14.0,0.0,0.0,0.9582,싫다고 해도 나와 버려.,싫다고 해도 또 나와 버려.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,41.58,T3,화자·문맥·자연스러움 집중 검토,,99.27884615384616,65.81,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
