title,stage,block,timecode,duration_seconds,text,prev_text,next_text,style_profile,frame_file,frame_difference_seconds,basis,evidence_confidence,source_meaning_confidence,scene_fit_confidence,speaker_confidence,korean_naturalness,hallucination_risk,model_change_probability,rule_risk,provenance_risk,timing_risk,continuity_risk,error_memory_similarity,nearest_prior_bad_text,nearest_prior_correction,nearest_prior_basis,final_risk,tier,recommended_action,flags,relative_risk_percentile,priority_score,review_band,priority_action
ADN-622,사진 대조 1차 교정본,348,"00:57:35,700 --> 00:58:34,080",58.38,사실은…,네.,제대로 할 테니까.,중립·혼합형,,0.0,,,25.0,90.0,50.0,78.0,75.0,0.97871,0.0,66.0,25.0,0.0,0.0905,그리고 여덟 번째 옷은… 그때가 딱 좋겠네.,이제 몸 씻어 줄게.,타임스탬프 사진과 앞뒤 장면으로 대사 기능 복원,58.67,T3,화자·문맥·자연스러움 집중 검토,long_duration_short_text,100.0,76.03,P1,장면 패킷을 열고 후보 3개를 생성해 반증 검토
ADN-622,사진 대조 1차 교정본,581,"01:54:00,000 --> 01:54:00,020",0.02,이대로 계속해 줘…,안을 휘젓는 손가락의 움직임이 느껴져…,"아, 이건 너무 기분 좋아…",반말형,,0.0,,,25.0,90.0,50.0,78.0,75.0,0.86895,0.0,66.0,70.0,0.0,0.4009,"오, 오... 계속해 봐.","오, 오… 계속해 봐.",,58.56,T3,화자·문맥·자연스러움 집중 검토,high_cps,99.84825493171472,75.9,P1,장면 패킷을 열고 후보 3개를 생성해 반증 검토
ADN-622,사진 대조 1차 교정본,18,"00:02:36,290 --> 00:02:36,870",0.58,아버지가 가라고 해서 다니는 것뿐이에요.,그렇구나. 지망 대학은 정했니?,그렇구나. 그래도 아직 시간은 있으니까.,반응형,,0.01,,,25.0,90.0,50.0,78.0,75.0,0.79502,0.0,66.0,70.0,0.0,0.2103,저는 엄청 비를 몰고 다니는 편인데 오늘은 맑아서 다행이에요. 도착했습니다.,저 원래 비를 몰고 다니는 편인데 오늘은 맑아서 다행이에요. 도착했네요.,,55.45,T3,화자·문맥·자연스러움 집중 검토,high_cps,99.69650986342944,74.03,P1,장면 패킷을 열고 후보 3개를 생성해 반증 검토
ADN-622,사진 대조 1차 교정본,183,"00:27:04,110 --> 00:27:04,210",0.1,이제 와서 내숭 떨지 마.,무슨 소리 하는 거야?,시끄러우니까 조용히 하라고.,반말형,,0.01,,,25.0,90.0,50.0,78.0,75.0,0.7836,0.0,66.0,70.0,0.0,0.2793,하지 마.,잠깐만.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,54.97,T3,화자·문맥·자연스러움 집중 검토,high_cps,99.54476479514416,73.69,P1,장면 패킷을 열고 후보 3개를 생성해 반증 검토
ADN-622,사진 대조 1차 교정본,580,"01:53:59,000 --> 01:54:00,000",1.0,안을 휘젓는 손가락의 움직임이 느껴져…,으읏…,이대로 계속해 줘…,중립·혼합형,,0.0,,,25.0,90.0,50.0,78.0,79.0,0.87121,0.0,66.0,25.0,0.0,0.2592,"그 움직임이 결과적으로,",그 움직임이 결과적으로,,54.39,T3,화자·문맥·자연스러움 집중 검토,borderline_cps,99.39301972685888,73.29,P1,장면 패킷을 열고 후보 3개를 생성해 반증 검토
ADN-622,사진 대조 1차 교정본,467,"01:29:32,310 --> 01:29:49,750",17.44,"움직여 줄게. 움직여 줄 테니까.
왜 도망치고 그래?","이쪽도 잔뜩 빨아서
깨끗하게 해 줄 수 있잖아?","엄마라면 아들을 봐야지.
나를 보면서 빨아 줘.",중립·혼합형,,0.01,,,25.0,90.0,50.0,78.0,83.0,0.90139,0.0,66.0,0.0,0.0,0.5776,역시 움직여 줄게.,이제 움직여 줄게.,사진 장면 확인 및 한국어 번역투·ASR 오역 교정,53.4,T3,화자·문맥·자연스러움 집중 검토,,99.2412746585736,72.65,P1,장면 패킷을 열고 후보 3개를 생성해 반증 검토
ADN-622,사진 대조 1차 교정본,576,"01:52:59,340 --> 01:53:24,170",24.83,"더, 더 빨아 줘. 너만 좋으면 안 되잖아.
이쪽도 빨아 줘.",하아…,"하아, 앗…",중립·혼합형,,0.04,,,25.0,90.0,50.0,78.0,75.0,0.90815,0.0,66.0,0.0,0.0,0.4387,안 되잖아.,안 되지.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,53.2,T3,화자·문맥·자연스러움 집중 검토,,99.08952959028832,72.47,P1,장면 패킷을 열고 후보 3개를 생성해 반증 검토
ADN-622,사진 대조 1차 교정본,336,"00:57:08,340 --> 00:57:11,280",2.94,"어, 유우, 학원은 어떠냐?","그럼, 이렇게 할까.",공부 열심히 해서 잘돼 가요.,반응형,,0.04,,,25.0,90.0,50.0,78.0,75.0,0.88443,0.0,66.0,0.0,0.0,0.1975,"어, 뭐 좀 해 줘.",양치 좀 해 줘.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,52.21,T3,화자·문맥·자연스러움 집중 검토,,98.93778452200304,71.84,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ADN-622,사진 대조 1차 교정본,226,"00:35:58,850 --> 00:36:01,530",2.68,미안하다고 할 거면 혀 내밀어봐.,혀 더 내밀어봐.,응.,반응형,,0.05,,,25.0,90.0,50.0,78.0,79.0,0.86645,0.0,66.0,0.0,0.0,0.3787,"자, 혀를 조금 내밀어봐...","자, 혀를 조금 내밀어봐…",,51.69,T3,화자·문맥·자연스러움 집중 검토,,98.78603945371776,71.47,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ADN-622,사진 대조 1차 교정본,216,"00:31:22,330 --> 00:31:23,570",1.24,"오, 대단해.",으응…,"더, 더 빨아 줘.",반말형,,0.03,,,25.0,90.0,50.0,78.0,75.0,0.69108,42.0,66.0,0.0,0.0,1.0,"오, 대단해.","와, 진짜 대단해.",일본어 원문 + 타임스탬프 사진 + 장면 연속성,51.65,T3,화자·문맥·자연스러움 집중 검토,,98.63429438543247,71.38,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
