title,stage,block,timecode,duration_seconds,text,prev_text,next_text,style_profile,frame_file,frame_difference_seconds,basis,evidence_confidence,source_meaning_confidence,scene_fit_confidence,speaker_confidence,korean_naturalness,hallucination_risk,model_change_probability,rule_risk,provenance_risk,timing_risk,continuity_risk,error_memory_similarity,nearest_prior_bad_text,nearest_prior_correction,nearest_prior_basis,final_risk,tier,recommended_action,flags,relative_risk_percentile,priority_score,review_band,priority_action
SSIS-908,사진 대조 재번역본,80,"00:09:45,180 --> 00:09:45,500",0.32,하지만 내가 사랑하는 건 너뿐이니까 괜찮잖아.,아내와 이혼한다고 하셨잖아요.,너만 사랑한다니까.,반말형,,,,,45.0,80.0,50.0,78.0,55.0,0.81426,42.0,38.0,100.0,0.0,1.0,하지만 내가 사랑하는 건 너뿐이니까 괜찮잖아.,너만 사랑한다니까.,,61.14,T2,후보 3개 생성 후 증거 기반 판정,high_cps;short_duration_long_text,100.0,77.46,P1,장면 패킷을 열고 후보 3개를 생성해 반증 검토
SSIS-908,사진 대조 재번역본,120,"00:20:15,040 --> 00:20:43,170",28.13,"아, 아…","자, 해 봐.","그래, 제대로 원하고 있잖아.",반응형,,,,,45.0,80.0,50.0,78.0,55.0,0.98069,35.16,38.0,25.0,0.0,0.943,"아, 아, 아, 아…","아, 아, 아…",일본어 원문 대조 + 자연스러운 한국어 대사 교정,59.4,T3,화자·문맥·자연스러움 집중 검토,long_duration_short_text,99.75369458128078,76.35,P1,장면 패킷을 열고 후보 3개를 생성해 반증 검토
SSIS-908,사진 대조 재번역본,387,"01:52:51,410 --> 01:52:58,130",6.72,"있잖아, 곤란하네. 너 일 잘하는데, 지금 그만두면 곤란하다고.","아, 안 돼. 나도…",그럼 왜 그런 영상을 보낸 거예요?,반말형,,,,,45.0,80.0,50.0,78.0,55.0,0.92047,42.0,38.0,0.0,18.0,1.0,"있잖아, 곤란하네. 너 일 잘하는데, 지금 그만두면 곤란하다고.",아… 잠깐만…,타임스탬프 사진으로 장면 불일치 확인 후 재복원,57.04,T3,화자·문맥·자연스러움 집중 검토,formality_shift,99.50738916256158,74.88,P1,장면 패킷을 열고 후보 3개를 생성해 반증 검토
SSIS-908,사진 대조 재번역본,278,"00:57:03,890 --> 00:57:03,910",0.02,아… 잠깐만…,자.,안 돼…,반응형,,,타임스탬프 사진으로 장면 불일치 확인 후 재복원,중간,38.0,78.0,50.0,78.0,62.0,0.82713,28.87,38.0,70.0,0.0,0.8906,잠깐만…,나만 벗는 거야?,일본어 원문 + 타임스탬프 사진 + 장면 연속성,56.74,T3,화자·문맥·자연스러움 집중 검토,high_cps,99.26108374384236,74.6,P1,장면 패킷을 열고 후보 3개를 생성해 반증 검토
SSIS-908,사진 대조 재번역본,389,"01:53:02,810 --> 01:53:09,390",6.58,"아니, 재미있을까 해서 말이야. 네가 얼마나 참을 수 있는지도 알고 싶었고.",그럼 왜 그런 영상을 보낸 거예요?,그 아이를 줄 테니까 일해. 중고라 미안하지만.,반말형,,,,,45.0,80.0,50.0,78.0,55.0,0.90861,42.0,38.0,0.0,0.0,1.0,"아니, 재미있을까 해서 말이야. 네가 얼마나 참을 수 있는지도 알고 싶었고.",조금만 천천히…,타임스탬프 사진으로 장면 불일치 확인 후 재복원,55.1,T3,화자·문맥·자연스러움 집중 검토,,99.01477832512316,73.54,P1,장면 패킷을 열고 후보 3개를 생성해 반증 검토
SSIS-908,사진 대조 재번역본,25,"00:04:12,590 --> 00:04:49,480",36.89,"전 직장에서는 IT 하청업체에서 개인정보 시스템을 만들었습니다.
일이 너무 힘들어 몸을 망치고 잠시 쉬고 있었습니다.",벗어.,"아, 됐어. 무슨 말인지는 알겠으니까. 이 녀석, 쓸 만해?",존댓말형,,,,,45.0,80.0,50.0,78.0,55.0,0.87071,33.73,38.0,0.0,18.0,0.9311,전 직장에서는 IT 하청업체에서 개인정보를 다루는 시스템을 만들었습니다. 일이 너무 힘들어 몸을 망치고 잠시 쉬고 있었습니다.,전 직장에서는 IT 하청업체에서 개인정보 시스템을 만들었습니다. 일이 너무 힘들어 몸을 망치고 잠시 쉬고 있었습니다.,,53.46,T3,화자·문맥·자연스러움 집중 검토,formality_shift,98.76847290640394,72.49,P1,장면 패킷을 열고 후보 3개를 생성해 반증 검토
SSIS-908,사진 대조 재번역본,322,"01:03:08,450 --> 01:03:10,330",1.88,네 엉덩이를 핥게 해 줘.,부탁이에요.,"자, 자, 자, 자.",반말형,,,,,45.0,80.0,50.0,78.0,63.0,0.8974,23.07,38.0,0.0,18.0,0.8423,네 엉덩이를 핥게 해줘.,네 엉덩이를 핥게 해 줘.,,53.14,T3,화자·문맥·자연스러움 집중 검토,formality_shift,98.52216748768473,72.2,P1,장면 패킷을 열고 후보 3개를 생성해 반증 검토
SSIS-908,사진 대조 재번역본,396,"01:54:25,750 --> 01:54:27,530",1.78,이길 수 있을 거라고는 생각하지 않았지만.,이길 수 있을 리가 없지.,머리에 피가 쏠려서 말이야.,반말형,,,,,45.0,80.0,50.0,78.0,55.0,0.84562,42.0,38.0,0.0,0.0,1.0,이길 수 있을 거라고는 생각하지 않았지만.,"아, 거기…",타임스탬프 사진으로 장면 불일치 확인 후 재복원,52.46,T3,화자·문맥·자연스러움 집중 검토,,98.27586206896551,71.7,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
SSIS-908,사진 대조 재번역본,379,"01:32:41,830 --> 01:34:11,160",89.33,엄청 깊이 들어왔어.,그거 대단해.,"음, 음… 음.",반응형,,,,,45.0,80.0,50.0,78.0,55.0,0.84999,33.06,38.0,0.0,0.0,0.9255,깊이 들어왔어.,엄청 깊이 들어갔어.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,51.03,T3,화자·문맥·자연스러움 집중 검토,,98.0295566502463,70.77,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
SSIS-908,사진 대조 재번역본,329,"01:03:52,960 --> 01:03:56,200",3.24,"자, 혀를 더, 연필처럼.","자, 그만둬, 그만둬. 더, 더, 더.","그만둬, 그만둬.",중립·혼합형,,,,,45.0,80.0,50.0,78.0,59.0,0.85829,29.66,38.0,0.0,0.0,0.8972,"자, 혀를 더. 연필처럼.",혀를 뾰족하게 세워.,사진 장면 확인 및 한국어 번역투·ASR 오역 교정,51.01,T3,화자·문맥·자연스러움 집중 검토,,97.78325123152709,70.65,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
